customer_id,card_type,products_count,mnths_with_bank,mnths_inactive_last_year,contacts_last_year,education,martial_status,gender,earnings_bucket,age,family_size,cc_limit,trans_amount,trans_count,amount_change,count_change,revolving_balance,open_to_buy_cl,util_ratio,TARGET
796330983,Blue,3,35.0,1,4,Graduate,Single,F,Less than $40K,41,4,2138.0,4785.0,85.0,0.645,0.518,1283,855.0,0.6,0
713356833,Blue,3,43.0,1,4,Graduate,Married,M,$80K - $120K,52,1,3710.0,1578.0,34.0,1.541,0.7,2517,1193.0,0.6779999999999999,0
717971208,Blue,3,28.0,3,2,Graduate,Single,F,Less than $40K,39,5,2077.0,3647.0,69.0,0.59,0.917,0,2077.0,0.0,0
717340608,Gold,1,39.0,1,2,High School,Single,F,Unknown,51,3,34516.0,7703.0,104.0,0.629,0.677,1873,32643.0,0.054000000000000006,0
715279683,Blue,5,36.0,1,4,Uneducated,Married,F,$40K - $60K,52,2,1438.3,1679.0,39.0,0.529,0.5,0,1438.3,0.0,0
789903708,Blue,6,35.0,3,2,Uneducated,Single,F,$40K - $60K,45,2,4505.0,3968.0,68.0,0.604,0.619,1562,2943.0,0.34700000000000003,0
717545808,Blue,3,32.0,1,2,Post-Graduate,Single,F,Less than $40K,44,4,2900.0,4549.0,70.0,0.667,0.75,1987,913.0,0.685,0
795573333,Blue,6,35.0,2,1,High School,Married,M,$80K - $120K,41,3,8376.0,4142.0,67.0,0.888,0.634,1165,7211.0,0.139,0
793473033,Blue,3,45.0,2,3,Graduate,Single,M,$60K - $80K,51,1,3228.0,1349.0,33.0,0.9490000000000001,1.357,2517,711.0,0.78,0
717237708,Blue,3,38.0,3,5,Post-Graduate,Single,M,$60K - $80K,54,2,14265.0,3982.0,58.0,0.847,0.871,1878,12387.0,0.132,0
716549058,Blue,3,36.0,1,3,Uneducated,Married,F,$40K - $60K,45,4,3111.0,1998.0,41.0,1.6119999999999999,0.46399999999999997,2290,821.0,0.736,0
816832383,Blue,3,56.0,2,2,High School,Single,F,Less than $40K,61,1,3421.0,6932.0,75.0,0.659,0.7440000000000001,2266,1155.0,0.662,0
720991833,Blue,4,36.0,3,4,Doctorate,Married,F,Less than $40K,0,2,2514.0,2603.0,53.0,0.8420000000000001,0.606,2090,424.0,0.831,1
790186458,Blue,3,39.0,1,0,Uneducated,Single,M,$80K - $120K,45,3,17996.0,1589.0,30.0,0.597,0.667,864,17132.0,0.048,0
719677758,Blue,2,36.0,1,3,Unknown,Married,F,$40K - $60K,39,1,10830.0,8814.0,88.0,0.907,0.725,2184,8646.0,0.20199999999999999,0
717094758,Blue,5,29.0,3,1,Post-Graduate,Married,F,Unknown,40,4,8823.0,4453.0,84.0,0.812,0.787,0,8823.0,0.0,0
711242058,Blue,1,36.0,3,1,,Single,M,$80K - $120K,48,4,11862.0,643.0,16.0,0.7659999999999999,0.231,2517,9345.0,0.212,1
721338783,Blue,3,36.0,2,3,Uneducated,Married,F,Unknown,49,4,13483.0,3427.0,72.0,0.733,0.6,2517,10966.0,0.187,0
718428033,Blue,6,41.0,2,1,Graduate,Single,F,Less than $40K,55,4,4430.0,3395.0,70.0,0.752,0.628,1543,2887.0,0.348,0
721104708,Blue,1,36.0,3,1,Post-Graduate,Single,F,Less than $40K,200,3,2067.0,3033.0,,0.91,0.708,1966,101.0,0.951,1
710244108,Gold,3,34.0,1,3,College,Married,M,$60K - $80K,44,3,34516.0,13967.0,101.0,0.774,0.7120000000000001,1543,32973.0,0.045,0
709383933,Blue,2,18.0,1,3,Unknown,Unknown,,$80K - $120K,31,2,4246.0,8102.0,66.0,0.951,0.8859999999999999,2517,1729.0,0.593,1
716170308,Blue,5,36.0,1,0,Graduate,Divorced,F,Unknown,27,0,13439.0,4715.0,86.0,0.9359999999999999,0.72,2003,11436.0,0.149,0
796990908,Silver,5,29.0,3,2,Post-Graduate,Single,M,$80K - $120K,35,3,34516.0,2227.0,61.0,1.068,1.103,1872,32644.0,0.054000000000000006,0
793712658,Blue,4,46.0,2,3,Graduate,Married,M,$80K - $120K,52,3,15011.0,1821.0,36.0,0.713,0.385,2517,12494.0,0.168,1
712181658,Blue,4,36.0,3,1,Graduate,Single,F,$40K - $60K,37,2,2407.0,4983.0,86.0,0.62,0.755,1552,855.0,0.645,0
720326733,Blue,2,47.0,3,1,Graduate,Single,M,$120K +,55,2,16258.0,3761.0,58.0,0.623,0.657,865,15393.0,0.053,0
711847833,Blue,2,32.0,2,2,Graduate,Single,F,Less than $40K,42,2,1933.0,4833.0,71.0,0.705,0.69,1127,806.0,0.583,0
767958933,Silver,3,34.0,2,1,College,Married,M,$40K - $60K,40,4,15471.0,3993.0,77.0,0.6509999999999999,0.674,1291,14180.0,0.083,0
710723958,Blue,5,32.0,1,1,Uneducated,Single,F,Unknown,43,3,1438.3,5016.0,86.0,0.494,0.593,491,947.3,0.341,0
716216958,Blue,6,42.0,1,1,Uneducated,Married,M,$60K - $80K,48,1,4429.0,4386.0,63.0,0.688,0.537,883,3546.0,0.19899999999999998,0
718665033,Silver,2,36.0,3,4,Doctorate,Single,M,$60K - $80K,44,5,34140.0,8177.0,76.0,0.877,0.52,0,34140.0,0.0,1
713919183,Blue,5,39.0,3,4,Unknown,Married,M,$80K - $120K,50,3,13824.0,4630.0,74.0,0.522,0.644,1582,12242.0,0.114,0
768460908,Blue,3,53.0,3,3,Graduate,Single,M,$40K - $60K,59,1,6035.0,1551.0,32.0,0.361,0.6,1392,4643.0,0.231,0
772271508,Blue,2,35.0,3,3,Uneducated,Single,,Unknown,46,3,1706.0,2320.0,42.0,0.726,0.44799999999999995,0,1706.0,0.0,1
787261008,Blue,4,37.0,3,4,Post-Graduate,Unknown,M,$60K - $80K,43,1,4112.0,4446.0,75.0,0.5870000000000001,0.667,1128,2984.0,0.27399999999999997,0
715294083,Blue,2,38.0,3,2,College,Single,M,$80K - $120K,46,2,10309.0,1760.0,40.0,0.451,0.6,0,10309.0,0.0,1
737971833,Blue,6,31.0,3,3,Graduate,Married,M,$60K - $80K,38,1,2405.0,2503.0,40.0,1.156,0.667,1553,852.0,0.6459999999999999,0
789666333,Blue,2,24.0,3,2,Graduate,Single,M,$60K - $80K,39,2,21679.0,15581.0,115.0,0.745,0.797,1073,20606.0,0.049,0
710310108,Blue,3,29.0,3,2,,Married,F,Less than $40K,46,1,2406.0,4665.0,89.0,0.624,0.816,1705,701.0,0.7090000000000001,0
710218233,Blue,4,35.0,3,3,High School,Single,F,$40K - $60K,43,3,2297.0,3161.0,65.0,0.591,0.711,1044,1253.0,0.455,0
721126833,Blue,5,41.0,2,3,High School,Married,M,$80K - $120K,51,2,14902.0,2038.0,39.0,0.312,0.625,0,14902.0,0.0,1
714493983,Blue,5,47.0,2,2,Graduate,Married,F,$40K - $60K,57,2,4682.0,4322.0,83.0,0.638,0.6940000000000001,1010,3672.0,0.21600000000000003,0
719973033,Blue,5,37.0,5,2,Unknown,Married,F,Less than $40K,49,1,3208.0,4531.0,86.0,0.9229999999999999,0.83,0,3208.0,0.0,0
720887058,Blue,1,35.0,2,3,Unknown,Married,F,Unknown,51,1,3668.0,4753.0,87.0,0.655,0.812,0,3668.0,0.0,0
780707733,Blue,3,30.0,3,2,,Married,M,$80K - $120K,41,1,34516.0,6832.0,87.0,0.703,0.706,2109,32407.0,0.061,0
779765058,Blue,6,31.0,1,1,Unknown,Single,M,$40K - $60K,43,2,9662.0,3817.0,70.0,0.679,0.489,817,8845.0,0.085,0
780383358,Blue,6,38.0,1,0,Graduate,Married,M,$60K - $80K,48,3,5649.0,4683.0,72.0,1.077,0.946,748,4901.0,0.132,0
820036533,Blue,2,45.0,1,3,Unknown,Married,M,$80K - $120K,50,4,34516.0,7223.0,87.0,0.693,0.611,1466,33050.0,0.042,0
717835908,Blue,3,22.0,3,3,Post-Graduate,Married,M,$80K - $120K,33,2,1438.3,2730.0,48.0,1.5419999999999998,0.778,681,757.3,0.473,0
709467183,Blue,3,40.0,3,2,Graduate,Married,M,$60K - $80K,56,3,20501.0,15162.0,99.0,0.779,0.6779999999999999,561,19940.0,0.027000000000000003,0
716128083,Blue,5,36.0,2,3,High School,Married,M,$40K - $60K,56,2,3295.0,1191.0,34.0,0.599,0.545,2002,1293.0,0.608,0
714581358,Blue,3,43.0,3,4,Graduate,Single,F,Less than $40K,48,3,1502.0,2204.0,36.0,0.529,0.44,0,1502.0,0.0,1
721501308,Blue,6,33.0,3,1,High School,Single,M,Less than $40K,0,3,7015.0,4410.0,70.0,0.9570000000000001,0.591,918,6097.0,0.131,0
780040758,Blue,5,24.0,3,2,College,Married,F,$40K - $60K,40,4,2606.0,1999.0,50.0,0.703,1.1740000000000002,1818,788.0,0.698,0
708866133,Blue,2,32.0,1,2,Graduate,Married,M,$80K - $120K,43,3,4196.0,14545.0,116.0,0.537,0.841,1331,2865.0,0.317,0
709513458,Blue,3,36.0,2,2,High School,Unknown,M,$60K - $80K,49,3,9551.0,3213.0,52.0,1.675,1.476,1833,7718.0,0.192,0
811705233,Blue,6,40.0,4,3,Unknown,Single,M,$40K - $60K,45,2,7037.0,4099.0,71.0,0.583,0.69,0,7037.0,0.0,0
785285883,Blue,6,43.0,3,4,Graduate,Single,F,Less than $40K,49,3,1675.0,,53.0,0.76,0.71,0,1675.0,0.0,1
711999783,Blue,4,31.0,2,2,Uneducated,Married,M,$80K - $120K,41,3,4740.0,1406.0,23.0,0.47200000000000003,0.5329999999999999,1348,3392.0,0.284,0
717759783,Blue,1,34.0,3,2,Unknown,Single,F,Unknown,47,4,5756.0,5298.0,72.0,0.708,0.7140000000000001,860,4896.0,0.149,0
718215033,Blue,6,36.0,2,4,Unknown,Married,F,Less than $40K,54,3,2556.0,1401.0,30.0,0.48700000000000004,0.579,2260,296.0,0.884,0
720188508,Blue,3,25.0,2,4,Graduate,Single,M,$60K - $80K,43,4,13193.0,4071.0,64.0,0.6709999999999999,0.73,1749,11444.0,0.133,0
711607833,Blue,5,36.0,2,1,High School,Married,M,$60K - $80K,43,5,2810.0,4875.0,97.0,0.8590000000000001,0.764,2384,426.0,0.848,0
710930508,Blue,5,36.0,2,0,Uneducated,Single,M,$60K - $80K,37,3,22352.0,1350.0,24.0,3.355,1.182,2517,19835.0,0.113,0
803833608,Silver,4,33.0,1,3,Uneducated,Single,M,$40K - $60K,40,3,21308.0,1322.0,38.0,0.44799999999999995,0.652,564,20744.0,0.026000000000000002,0
708498033,Blue,3,36.0,4,6,Unknown,Married,F,Less than $40K,44,3,2279.0,2789.0,,0.853,0.677,1837,442.0,0.8059999999999999,1
713738883,Blue,6,36.0,2,3,,Married,F,Less than $40K,57,3,3136.0,1260.0,34.0,0.591,0.889,1422,1714.0,0.45299999999999996,0
709198158,Blue,6,36.0,2,0,Graduate,Single,F,Less than $40K,50,4,3125.0,1631.0,46.0,0.41200000000000003,0.5329999999999999,1928,1197.0,0.617,0
816850458,Blue,6,28.0,2,4,Unknown,Married,M,$60K - $80K,33,2,1698.0,,40.0,0.823,0.379,0,1698.0,0.0,1
716860233,Blue,3,39.0,3,0,Uneducated,Married,F,Less than $40K,51,3,8148.0,4124.0,87.0,0.8190000000000001,0.8909999999999999,701,7447.0,0.086,0
713452533,Blue,6,22.0,3,3,Graduate,Single,F,Less than $40K,35,4,1438.3,3427.0,64.0,0.512,0.8290000000000001,0,1438.3,0.0,0
711553308,Blue,3,48.0,1,3,Graduate,Single,M,$40K - $60K,60,1,1438.3,4542.0,88.0,0.7709999999999999,0.833,750,688.3,0.521,0
716920908,Blue,6,42.0,1,0,High School,Married,M,$80K - $120K,52,4,5738.0,1922.0,48.0,1.5190000000000001,0.655,1112,4626.0,0.19399999999999998,0
768212583,Blue,4,43.0,4,4,Graduate,Married,M,$60K - $80K,49,2,15377.0,1848.0,49.0,0.627,1.042,1516,13861.0,0.099,0
711861258,Blue,3,36.0,2,3,Uneducated,Single,F,Less than $40K,65,1,4182.0,4046.0,57.0,0.691,0.629,0,4182.0,0.0,0
789744033,Blue,4,38.0,1,1,Graduate,Single,M,$80K - $120K,50,2,19999.0,3183.0,69.0,0.987,0.5,1007,18992.0,0.05,0
816533733,Blue,5,45.0,2,2,Unknown,Married,M,$80K - $120K,50,1,33951.0,1567.0,44.0,0.8220000000000001,0.467,0,33951.0,0.0,0
715803933,Blue,4,36.0,2,2,Post-Graduate,Single,,$60K - $80K,47,1,9090.0,4422.0,65.0,0.64,0.585,1371,7719.0,0.151,0
708804633,Blue,1,36.0,2,2,Doctorate,Divorced,F,Less than $40K,44,2,1916.0,2888.0,39.0,1.041,0.444,0,1916.0,0.0,1
772118583,Blue,6,32.0,2,2,Uneducated,Married,F,Less than $40K,43,1,2667.0,4596.0,85.0,0.8059999999999999,0.574,1590,1077.0,0.596,0
788519958,Blue,6,50.0,5,2,Graduate,Single,F,Less than $40K,57,2,1438.3,4815.0,62.0,0.693,0.6759999999999999,876,562.3,0.609,0
812801958,Blue,5,50.0,3,4,Unknown,Married,F,Less than $40K,55,1,3566.0,2425.0,54.0,0.903,0.8,1401,2165.0,0.39299999999999996,0
779486433,Blue,3,28.0,2,3,Unknown,Single,F,Less than $40K,46,5,2424.0,4209.0,76.0,0.613,0.767,2169,255.0,0.895,0
780032208,Blue,5,,3,3,Graduate,Married,M,$60K - $80K,44,3,14201.0,2223.0,47.0,0.574,0.679,0,14201.0,0.0,1
789920883,Blue,3,36.0,3,4,Graduate,Single,F,Unknown,45,3,11189.0,2959.0,58.0,2.041,1.2309999999999999,2517,8672.0,0.225,0
714243408,Blue,4,36.0,6,2,Graduate,Single,F,Unknown,46,2,2042.0,4917.0,73.0,0.7959999999999999,0.973,1359,683.0,0.6659999999999999,0
716855058,Blue,5,38.0,2,4,Graduate,Married,F,Less than $40K,49,4,1757.0,2557.0,45.0,0.89,0.406,0,1757.0,0.0,1
779749908,Gold,2,33.0,2,3,College,Married,M,$60K - $80K,48,4,34516.0,1350.0,32.0,0.722,0.455,2061,32455.0,0.06,0
713184858,Blue,4,50.0,3,4,High School,Single,F,Less than $40K,58,2,1438.3,4196.0,71.0,0.917,1.088,818,620.3,0.569,0
822056583,Blue,6,40.0,5,3,Graduate,Single,F,$40K - $60K,44,4,1572.0,4996.0,80.0,0.9470000000000001,0.7390000000000001,874,698.0,0.556,0
716329383,Blue,4,36.0,2,3,Graduate,Single,F,Less than $40K,46,3,3138.0,4724.0,56.0,1.002,0.8059999999999999,986,2152.0,0.314,1
719838558,Blue,1,35.0,1,1,,Single,M,$60K - $80K,46,2,5131.0,7432.0,92.0,0.75,0.5589999999999999,1484,3647.0,0.289,0
713305233,Blue,5,46.0,5,2,Graduate,Single,M,$80K - $120K,55,2,4994.0,4802.0,81.0,0.7170000000000001,0.7609999999999999,0,4994.0,0.0,0
715222533,Blue,5,36.0,3,3,Graduate,Married,F,Less than $40K,52,3,2566.0,2340.0,36.0,0.5539999999999999,0.5,1079,1487.0,0.42,1
789513858,Blue,2,35.0,2,3,Unknown,Married,M,$40K - $60K,43,3,1438.3,891.0,28.0,0.6940000000000001,0.4,0,1438.3,0.0,1
709887483,Blue,3,45.0,1,3,Uneducated,Divorced,M,$40K - $60K,56,2,6331.0,3527.0,69.0,0.529,0.43799999999999994,1420,4911.0,0.22399999999999998,0
714058308,Blue,5,36.0,3,4,Uneducated,Single,F,Less than $40K,43,5,2689.0,1941.0,53.0,0.365,0.6559999999999999,2384,305.0,0.887,1
718689258,Blue,5,29.0,2,3,Doctorate,Married,F,$40K - $60K,39,2,1693.0,4203.0,87.0,0.778,0.851,1101,592.0,0.65,0
716302383,Blue,3,36.0,1,3,Uneducated,Married,F,$40K - $60K,47,4,14241.0,1581.0,44.0,0.909,0.833,2081,12160.0,0.146,0
764496708,Blue,2,47.0,3,3,High School,Married,F,Unknown,54,2,1997.0,4961.0,82.0,0.825,0.7829999999999999,0,1997.0,0.0,0
709980783,Blue,4,36.0,3,0,High School,Divorced,F,Less than $40K,51,3,3961.0,4066.0,63.0,0.7829999999999999,0.8,1729,2232.0,0.43700000000000006,0
712669983,Blue,5,30.0,3,3,Graduate,Single,M,$80K - $120K,39,3,10009.0,4347.0,75.0,0.449,0.7859999999999999,1604,8405.0,0.16,0
720250158,Blue,6,33.0,3,0,College,Single,M,$60K - $80K,45,2,23218.0,1749.0,37.0,1.178,2.083,1814,21404.0,0.078,0
720252858,Blue,6,36.0,3,2,College,Single,M,$60K - $80K,57,3,10350.0,3396.0,63.0,0.826,0.8,0,10350.0,0.0,0
820648608,Blue,3,41.0,1,3,Post-Graduate,Married,F,Less than $40K,46,2,2552.0,4153.0,79.0,0.888,0.795,1879,673.0,0.736,0
779241783,Blue,4,49.0,3,2,Uneducated,Married,M,$40K - $60K,67,1,3106.0,1512.0,38.0,0.7809999999999999,0.40700000000000003,1675,1431.0,0.539,0
712071708,Blue,6,36.0,3,4,Graduate,Married,F,Less than $40K,63,0,2107.0,1320.0,35.0,0.521,0.522,1351,756.0,0.6409999999999999,0
719385558,Blue,6,49.0,1,2,College,Married,F,$40K - $60K,62,0,1438.3,1281.0,32.0,0.757,1.0,0,1438.3,0.0,0
805534608,Blue,4,49.0,3,3,College,Single,F,$40K - $60K,54,2,8769.0,3817.0,60.0,0.47700000000000004,0.818,1314,7455.0,0.15,0
713131158,Blue,1,46.0,3,1,Uneducated,Single,M,$80K - $120K,58,2,10286.0,8199.0,59.0,0.9079999999999999,0.903,0,10286.0,0.0,1
717007458,Blue,4,38.0,3,3,Graduate,Married,M,$40K - $60K,46,2,2457.0,3256.0,71.0,0.982,0.919,1051,1406.0,0.428,0
719483358,Blue,3,14.0,2,2,College,Married,,$40K - $60K,33,1,6746.0,2962.0,54.0,0.9620000000000001,0.862,1750,4996.0,0.259,0
780378633,Blue,4,33.0,3,4,College,Unknown,M,$60K - $80K,43,3,9382.0,3412.0,71.0,0.48200000000000004,0.821,1455,7927.0,0.155,0
709098108,Blue,4,35.0,2,2,Graduate,Married,F,Unknown,45,4,2705.0,4749.0,80.0,0.736,0.778,0,2705.0,0.0,0
713124558,Blue,6,34.0,1,4,Graduate,Married,F,Unknown,43,2,7210.0,4249.0,75.0,0.733,0.5,782,6428.0,0.10800000000000001,0
778905033,Blue,3,26.0,5,2,Graduate,Divorced,F,Less than $40K,45,5,1438.3,3889.0,60.0,0.638,0.818,1226,212.3,0.852,0
708837858,Blue,5,34.0,2,2,Doctorate,Unknown,F,Less than $40K,44,4,2718.0,4423.0,68.0,0.679,0.619,1718,1000.0,0.632,0
813964383,Blue,3,30.0,1,3,Graduate,Single,M,$40K - $60K,35,3,8969.0,2568.0,59.0,0.84,0.735,1226,7743.0,0.13699999999999998,0
811604133,Blue,3,36.0,3,2,Unknown,Single,F,Less than $40K,47,4,2492.0,1126.0,23.0,0.573,0.353,1560,932.0,0.626,0
721443408,Blue,6,33.0,2,3,Uneducated,Single,M,$120K +,46,2,34516.0,3508.0,58.0,0.8140000000000001,0.871,676,33840.0,0.02,0
779279883,Blue,3,42.0,3,2,High School,Married,F,Less than $40K,60,2,1438.3,1628.0,42.0,0.061,0.077,0,1438.3,0.0,1
714136233,Blue,5,38.0,2,3,Graduate,Married,M,$120K +,53,4,34516.0,8417.0,72.0,0.8540000000000001,0.7140000000000001,0,34516.0,0.0,1
718200333,Blue,3,41.0,3,0,Uneducated,Single,F,Less than $40K,47,3,2894.0,7471.0,87.0,0.79,0.6729999999999999,2117,777.0,0.732,0
719398158,Blue,6,39.0,1,3,Unknown,Unknown,M,$80K - $120K,51,2,9854.0,3912.0,76.0,0.9209999999999999,0.9490000000000001,1886,7968.0,0.191,0
712790358,Blue,6,30.0,3,4,Uneducated,Married,F,Unknown,39,3,3023.0,2219.0,44.0,0.358,0.63,1348,1675.0,0.446,1
719046558,Blue,6,36.0,3,3,Graduate,Married,M,$60K - $80K,39,2,1982.0,4313.0,62.0,0.843,0.6759999999999999,1751,231.0,0.883,0
788246958,Blue,3,36.0,1,2,Graduate,Married,F,Unknown,200,2,6038.0,4375.0,81.0,0.6659999999999999,0.688,0,6038.0,0.0,0
721531683,Blue,3,36.0,1,3,Graduate,Single,F,Unknown,44,4,8482.0,4076.0,81.0,0.563,0.688,0,8482.0,0.0,0
798553158,Blue,1,56.0,2,1,Graduate,Single,F,Less than $40K,62,1,3109.0,5470.0,72.0,1.054,0.674,0,3109.0,0.0,1
716032233,Blue,5,32.0,2,2,College,Married,M,$80K - $120K,42,2,22120.0,3981.0,65.0,0.65,0.667,1805,20315.0,0.08199999999999999,0
721523658,Blue,4,26.0,3,3,High School,Unknown,M,$120K +,46,5,34516.0,3699.0,77.0,0.9790000000000001,0.878,772,33744.0,0.022000000000000002,0
809959683,Blue,4,50.0,2,4,College,Married,M,$80K - $120K,55,2,19159.0,1813.0,52.0,0.69,0.5760000000000001,2108,17051.0,0.11,0
788810658,Blue,3,20.0,2,5,College,Single,F,Unknown,37,1,9466.0,2503.0,70.0,0.818,0.489,0,9466.0,0.0,0
715771608,Silver,3,36.0,3,2,Graduate,Married,M,$120K +,41,3,34516.0,4147.0,76.0,0.35700000000000004,0.9490000000000001,1453,33063.0,0.042,0
715543908,Blue,4,,3,3,Uneducated,Married,F,Less than $40K,52,3,2147.0,1352.0,37.0,0.653,0.37,1173,974.0,0.546,0
787643658,Blue,6,53.0,1,4,Graduate,Married,M,$60K - $80K,59,0,12554.0,,30.0,0.529,0.579,2169,10385.0,0.17300000000000001,0
716758008,Blue,5,20.0,2,1,High School,Single,M,$40K - $60K,40,5,2984.0,4813.0,83.0,0.675,0.7290000000000001,1879,1105.0,0.63,0
737986083,Blue,4,39.0,1,4,High School,Single,M,$60K - $80K,46,3,23642.0,3139.0,54.0,0.7190000000000001,0.636,2049,21593.0,0.087,0
718586133,Blue,6,31.0,1,3,Graduate,Married,F,Less than $40K,43,3,2639.0,4892.0,85.0,0.892,0.7709999999999999,0,2639.0,0.0,0
715649358,Blue,1,26.0,2,2,College,Married,M,$60K - $80K,39,2,3879.0,7786.0,81.0,0.9279999999999999,0.929,0,3879.0,0.0,1
788814783,Blue,4,22.0,3,3,Uneducated,Single,M,$60K - $80K,39,1,9204.0,1820.0,58.0,0.6729999999999999,0.611,845,8359.0,0.092,0
710445183,Blue,5,31.0,1,2,Doctorate,Single,M,$120K +,44,5,7567.0,4076.0,60.0,0.7090000000000001,0.579,2496,5071.0,0.33,0
710405808,Blue,1,36.0,3,2,Graduate,Divorced,M,Less than $40K,48,2,3442.0,14618.0,100.0,0.81,0.7240000000000001,1229,2213.0,0.35700000000000004,0
719930658,Blue,4,24.0,2,2,Uneducated,Married,M,$120K +,40,4,16634.0,3455.0,72.0,0.9259999999999999,1.0,1946,14688.0,0.11699999999999999,0
712176708,Blue,5,36.0,3,3,Uneducated,Single,F,Less than $40K,51,3,3747.0,4609.0,87.0,0.7090000000000001,0.74,2268,1479.0,0.605,0
779942808,Blue,6,28.0,2,1,Graduate,Single,F,Less than $40K,42,3,1438.3,4482.0,74.0,0.46,0.644,0,1438.3,0.0,0
808292958,Blue,6,20.0,2,3,Graduate,Single,M,Less than $40K,26,0,1438.3,2546.0,40.0,1.062,0.33299999999999996,495,943.3,0.344,0
714543633,Blue,1,36.0,2,5,Unknown,Single,F,Less than $40K,45,3,7500.0,8024.0,78.0,0.5760000000000001,0.696,0,7500.0,0.0,1
814590483,Blue,1,40.0,3,3,Graduate,Married,F,$40K - $60K,45,2,3592.0,12777.0,95.0,0.6629999999999999,0.727,865,2727.0,0.24100000000000002,0
710406633,Blue,3,36.0,3,2,Uneducated,Married,F,Unknown,51,3,3664.0,1168.0,31.0,0.8390000000000001,0.409,0,3664.0,0.0,1
713438358,Blue,3,30.0,1,2,Graduate,Married,F,Unknown,41,4,5417.0,1768.0,56.0,0.496,0.556,1904,3513.0,0.35100000000000003,0
779100408,Blue,6,15.0,2,0,Post-Graduate,Married,F,Less than $40K,33,1,1741.0,2629.0,61.0,0.69,0.649,1328,413.0,0.763,0
715243458,Blue,5,36.0,3,1,Graduate,Single,F,$40K - $60K,45,2,2293.0,5047.0,94.0,0.708,0.679,1304,989.0,0.569,0
823535133,Blue,6,41.0,2,2,Uneducated,Unknown,M,$80K - $120K,45,2,23271.0,1402.0,34.0,0.718,0.889,1262,22009.0,0.054000000000000006,0
757854858,Blue,4,43.0,3,4,Unknown,Married,M,$60K - $80K,50,2,3143.0,2297.0,37.0,0.764,0.321,0,3143.0,0.0,1
780006783,Silver,3,49.0,2,2,Uneducated,Single,M,$40K - $60K,59,1,15809.0,3109.0,48.0,0.992,0.41200000000000003,0,15809.0,0.0,1
710299608,Blue,2,33.0,3,3,Unknown,Married,F,Less than $40K,53,2,2859.0,817.0,30.0,0.993,0.667,2517,342.0,0.88,1
823606983,Blue,4,35.0,3,2,College,Married,M,$60K - $80K,39,2,7410.0,2398.0,37.0,1.9240000000000002,1.176,2517,4893.0,0.34,0
789539058,Blue,1,20.0,1,3,Uneducated,Single,M,Less than $40K,28,0,4342.0,17064.0,116.0,0.878,0.758,893,3449.0,0.20600000000000002,0
779216358,Blue,2,38.0,2,3,College,Married,M,$80K - $120K,48,2,2111.0,773.0,17.0,0.531,0.133,0,2111.0,0.0,1
788779008,Blue,3,38.0,1,2,High School,Married,M,$60K - $80K,200,2,2736.0,1211.0,25.0,0.593,0.9229999999999999,1822,914.0,0.6659999999999999,0
717384183,Blue,1,53.0,3,1,Graduate,Single,F,Less than $40K,58,3,2669.0,4863.0,79.0,0.725,1.135,2048,621.0,0.767,0
718068933,Blue,5,36.0,2,4,Uneducated,Single,F,Less than $40K,36,3,5750.0,2155.0,61.0,0.8370000000000001,0.605,1521,4229.0,0.265,0
718870158,Blue,5,34.0,2,3,High School,Married,M,$60K - $80K,47,4,4592.0,1772.0,52.0,0.9520000000000001,0.486,1635,2957.0,0.35600000000000004,0
793345008,Blue,4,38.0,1,3,Uneducated,Single,F,Less than $40K,44,3,1438.3,4287.0,80.0,0.8009999999999999,0.667,0,1438.3,0.0,0
713264583,Silver,3,23.0,3,2,High School,Married,M,$120K +,43,2,34516.0,4486.0,71.0,0.89,0.69,1153,33363.0,0.033,0
708519108,Blue,3,24.0,3,2,Graduate,Married,F,Unknown,46,1,2694.0,2041.0,57.0,0.494,0.9,1576,1118.0,0.585,1
799475658,Blue,3,45.0,3,3,Uneducated,Married,F,Less than $40K,51,3,2238.0,4508.0,79.0,1.071,0.7559999999999999,1300,938.0,0.581,0
787518258,Blue,2,38.0,3,3,Uneducated,Married,M,$120K +,49,3,8549.0,9192.0,77.0,1.023,0.7909999999999999,0,8549.0,0.0,1
720286908,Blue,5,40.0,2,2,Uneducated,Married,M,$40K - $60K,50,3,3469.0,3680.0,80.0,0.956,0.951,0,3469.0,0.0,0
778523733,Blue,6,31.0,1,2,Graduate,Single,,$80K - $120K,38,3,13637.0,3625.0,73.0,0.5660000000000001,0.659,0,13637.0,0.0,0
716863458,Silver,2,36.0,3,3,Uneducated,Single,M,$80K - $120K,44,2,34516.0,8570.0,68.0,0.919,0.789,569,33947.0,0.016,1
713641233,Blue,5,31.0,6,4,High School,Single,F,Unknown,44,3,10262.0,3553.0,65.0,0.508,0.757,1888,8374.0,0.184,0
806428908,Blue,3,55.0,3,3,Graduate,Single,F,Unknown,60,1,13397.0,5049.0,75.0,0.8140000000000001,0.63,0,13397.0,0.0,0
712931733,Blue,1,36.0,1,3,Graduate,Single,F,Less than $40K,49,4,2636.0,7136.0,82.0,0.6609999999999999,0.608,1257,1379.0,0.47700000000000004,0
789540108,Blue,2,21.0,1,3,Uneducated,Married,F,Less than $40K,29,1,2832.0,4761.0,75.0,0.674,0.7440000000000001,1819,1013.0,0.642,0
712691883,Blue,3,36.0,2,2,High School,Married,F,Less than $40K,41,2,2811.0,2245.0,41.0,0.491,0.46399999999999997,2404,407.0,0.855,1
